return_id,order_item_id,return_date,reason,refund_amount
22372,402564,2023-09-13,Late Delivery,230.28
22373,1271943,2025-10-17,Late Delivery,621.79
22374,1745465,2025-12-21,Changed Mind,357.05
22375,637455,2025-03-13,Not as Described,1257.98
22376,1348692,2024-07-17,Not as Described,477.65
22377,877921,2023-09-12,Changed Mind,230.45
22378,298483,2023-10-01,Late Delivery,345.39
22379,561851,2023-11-17,Defective,1148.68
22380,299685,2025-08-15,Changed Mind,1751.2
22381,1602038,2023-02-26,Not as Described,2609.32
22382,1788943,2023-10-25,Late Delivery,731.13
22383,2122488,2023-11-18,Defective,60.4
22384,1200804,2023-05-24,Wrong Item,1572.7
22385,606868,2024-04-10,Changed Mind,423.56
22386,640367,2024-09-12,Wrong Item,1359.08
22387,1425235,2023-05-26,Wrong Item,492.76
22388,2181255,2024-04-16,Defective,2829.09
22389,988949,2024-12-07,Changed Mind,75.91
22390,1605972,2024-06-09,Wrong Item,486.78
22391,1942059,2024-01-18,Changed Mind,1331.86
22392,1850336,2023-12-05,Defective,491.2
22393,1692949,2024-12-18,Defective,194.47
22394,1435333,2024-07-08,Not as Described,2403.85
22395,1638107,2023-12-16,Late Delivery,2340.05
22396,100685,2024-07-21,Not as Described,80.16
22397,23659,2025-04-29,Late Delivery,35.35
22398,1018166,2023-11-26,Defective,143.4
22399,1088682,2023-08-26,Changed Mind,3801.08
22400,1157858,2024-12-29,Changed Mind,783.14
22401,345052,2024-08-03,Changed Mind,472.75
22402,1907486,2025-03-29,Changed Mind,376.8
22403,649020,2023-04-18,Defective,603.04
22404,291549,2025-07-31,Changed Mind,238.92
22405,472667,2025-12-31,Wrong Item,641.42
22406,1948298,2024-05-15,Late Delivery,767.5
22407,1423060,2025-09-25,Wrong Item,191.86
22408,525718,2023-12-30,Wrong Item,478.33
22409,436092,2023-11-02,Late Delivery,1187.5
22410,35656,2025-06-13,Changed Mind,1593.83
22411,1675135,2024-05-24,Defective,1302.75
22412,1905058,2025-02-15,Wrong Item,831.12
22413,225353,2023-03-01,Defective,1077.51
22414,381013,2023-07-06,Defective,795.48
22415,1777504,2025-12-31,Changed Mind,2376.75
22416,1497881,2025-08-09,Wrong Item,432.48
22417,552171,2023-11-16,Wrong Item,2597.7
22418,2062993,2023-12-02,Not as Described,1690.11
22419,736989,2023-12-26,Not as Described,1463.8
22420,347380,2023-11-30,Changed Mind,269.6
22421,1901464,2025-01-19,Wrong Item,132.98
22422,399347,2023-11-12,Wrong Item,1453.55
22423,1178697,2025-12-06,Wrong Item,925.6
22424,1163300,2025-06-20,Defective,360.18
22425,654719,2024-07-14,Changed Mind,93.4
22426,923054,2025-01-17,Late Delivery,2571.96
22427,778818,2025-06-16,Defective,681.68
22428,444346,2025-11-20,Not as Described,2511.56
22429,1358992,2023-05-17,Not as Described,1239.48
22430,1234646,2025-06-27,Changed Mind,378.4
22431,1335260,2025-04-16,Not as Described,1244.4
22432,1297026,2025-01-05,Defective,472.34
22433,1879535,2025-12-26,Not as Described,1789.55
22434,107837,2024-12-09,Changed Mind,684.98
22435,204886,2025-11-23,Defective,2910.95
22436,850614,2025-02-06,Not as Described,471.61
22437,653101,2025-06-26,Late Delivery,1558.92
22438,1742589,2023-11-08,Late Delivery,387.26
22439,399342,2024-01-11,Defective,1232.04
22440,4705,2023-07-19,Changed Mind,634.95
22441,579483,2024-07-18,Changed Mind,827.46
22442,830027,2024-11-23,Not as Described,1006.34
22443,1170495,2023-12-19,Wrong Item,1515.2
22444,466120,2025-12-31,Wrong Item,646.36
22445,711019,2025-11-09,Defective,1091.36
22446,1465238,2023-11-17,Late Delivery,3925.45
22447,372714,2023-04-13,Wrong Item,45.52
22448,836241,2025-12-31,Defective,887.24
22449,505461,2023-03-16,Changed Mind,2320.65
22450,1464857,2023-11-12,Not as Described,1036.02
22451,1345385,2024-09-18,Late Delivery,625.0
22452,1739232,2023-12-25,Changed Mind,2230.08
22453,1759700,2024-12-25,Wrong Item,2488.95
22454,839886,2024-08-29,Defective,1760.01
22455,1392818,2024-09-13,Changed Mind,2292.57
22456,164244,2024-12-03,Not as Described,1494.3
22457,1231138,2024-12-22,Wrong Item,165.87
22458,207305,2023-02-10,Defective,1777.6
22459,2199072,2023-09-08,Late Delivery,2759.66
22460,95469,2024-06-24,Defective,441.66
22461,2229560,2024-09-03,Defective,2588.15
22462,635547,2023-12-08,Defective,73.12
22463,1308125,2024-12-05,Defective,464.0
22464,1960470,2024-09-14,Not as Described,1520.96
22465,456048,2023-06-13,Defective,4432.3
22466,270328,2023-12-03,Wrong Item,2395.85
22467,521659,2023-11-11,Changed Mind,2851.52
22468,1019406,2023-04-21,Defective,2522.6
22469,312204,2023-06-02,Not as Described,443.26
22470,1783401,2025-10-02,Defective,1586.76
22471,461054,2023-11-18,Late Delivery,2931.96
22472,177943,2023-01-20,Changed Mind,4878.95
22473,982202,2025-05-08,Wrong Item,2074.74
22474,2036657,2025-05-05,Defective,2830.92
22475,1273736,2023-12-27,Defective,194.23
22476,1033958,2023-12-24,Late Delivery,276.9
22477,416899,2025-03-02,Late Delivery,850.0
22478,2113073,2024-11-29,Wrong Item,1314.23
22479,2096604,2023-12-21,Late Delivery,73.9
22480,1218059,2023-04-03,Wrong Item,554.28
22481,1287033,2025-12-11,Defective,702.5
22482,1839471,2023-12-12,Late Delivery,887.52
22483,626860,2024-08-25,Wrong Item,137.2
22484,971975,2023-12-31,Wrong Item,134.68
22485,1489317,2025-12-14,Changed Mind,1466.32
22486,295778,2024-07-09,Wrong Item,339.18
22487,177462,2025-03-01,Late Delivery,1607.64
22488,1244709,2023-12-05,Not as Described,462.1
22489,169386,2025-03-08,Wrong Item,1770.32
22490,715155,2024-12-22,Not as Described,43.42
22491,265787,2023-02-27,Not as Described,184.42
22492,589259,2024-11-25,Wrong Item,215.27
22493,1572735,2023-12-14,Not as Described,2574.84
22494,362832,2023-03-22,Defective,511.84
22495,27721,2024-03-21,Changed Mind,431.64
22496,908078,2025-12-13,Defective,410.6
22497,376952,2024-03-05,Not as Described,1082.05
22498,1711229,2023-12-05,Changed Mind,180.96
22499,1076969,2025-04-29,Changed Mind,3995.38
22500,1879603,2024-07-06,Wrong Item,1490.08
22501,1594199,2024-10-22,Changed Mind,982.6
22502,1627734,2023-03-02,Late Delivery,423.39
22503,78365,2023-02-13,Late Delivery,267.32
22504,1094888,2025-03-20,Wrong Item,709.92
22505,2198329,2024-02-19,Late Delivery,98.0
22506,1312602,2025-12-11,Changed Mind,1861.74
22507,1918537,2023-11-26,Changed Mind,914.56
22508,1880116,2024-10-29,Defective,3959.05
22509,2214162,2023-12-12,Late Delivery,1236.26
22510,274710,2024-11-29,Changed Mind,526.9
22511,1408096,2025-10-15,Defective,569.42
22512,510856,2023-07-14,Late Delivery,2151.92
22513,1494416,2024-01-11,Changed Mind,37.3
22514,1634706,2024-03-15,Wrong Item,14.9
22515,162902,2025-09-13,Defective,840.45
22516,1137044,2025-05-27,Defective,271.4
22517,2030536,2024-11-14,Late Delivery,981.24
22518,1937450,2025-12-02,Late Delivery,3339.15
22519,1556227,2023-01-19,Not as Described,203.78
22520,479651,2024-04-20,Late Delivery,1116.4
22521,2209201,2025-01-27,Wrong Item,1375.04
22522,1830709,2023-11-17,Changed Mind,891.99
22523,1686962,2023-11-30,Changed Mind,682.26
22524,991461,2024-02-29,Late Delivery,3630.84
22525,2087465,2024-01-10,Late Delivery,2356.64
22526,566477,2024-08-02,Late Delivery,606.03
22527,483334,2025-12-26,Changed Mind,183.85
22528,1046002,2024-12-07,Defective,1639.86
22529,1008718,2023-02-12,Not as Described,537.48
22530,1343887,2023-07-21,Defective,1072.56
22531,955698,2023-05-30,Defective,753.23
22532,2025413,2025-10-08,Defective,654.36
22533,1125204,2025-03-20,Late Delivery,1443.74
22534,1732278,2023-03-05,Late Delivery,1823.04
22535,1614575,2025-01-02,Not as Described,809.15
22536,1029206,2023-06-19,Not as Described,1963.2
22537,522627,2024-02-27,Defective,1436.64
22538,1777511,2024-07-20,Not as Described,656.38
22539,910656,2024-01-12,Defective,163.24
22540,2068477,2023-12-28,Wrong Item,1285.95
22541,1415784,2024-09-16,Wrong Item,910.08
22542,1085244,2024-03-05,Changed Mind,2472.44
22543,97973,2023-11-28,Late Delivery,971.97
22544,535208,2024-01-01,Late Delivery,1611.72
22545,2018328,2024-05-03,Defective,1211.7
22546,1308964,2023-01-31,Wrong Item,2668.9
22547,1894852,2023-11-09,Changed Mind,618.04
22548,511502,2024-12-17,Late Delivery,207.25
22549,1509248,2024-06-18,Defective,1759.04
22550,1557577,2025-02-23,Late Delivery,4398.8
22551,1486470,2023-04-13,Late Delivery,1963.44
22552,45608,2025-10-11,Defective,1267.12
22553,1925653,2025-11-23,Late Delivery,497.22
22554,297666,2025-02-02,Changed Mind,1688.88
22555,1166977,2025-11-18,Wrong Item,938.65
22556,346797,2023-12-14,Wrong Item,565.51
22557,331613,2024-03-03,Defective,4315.35
22558,111482,2025-10-08,Not as Described,617.44
22559,1247801,2025-02-10,Wrong Item,2818.55
22560,665195,2025-12-02,Changed Mind,640.88
22561,2024504,2023-12-18,Not as Described,1354.1
22562,1625998,2025-07-13,Wrong Item,446.95
22563,1012116,2025-11-03,Not as Described,365.9
22564,496595,2024-06-23,Changed Mind,1173.46
22565,968622,2023-06-27,Late Delivery,1876.2
22566,151247,2024-11-19,Defective,982.96
22567,1394491,2025-12-31,Not as Described,466.42
22568,82560,2025-11-24,Not as Described,558.65
22569,1717893,2025-03-20,Wrong Item,1688.22
22570,1967078,2024-03-06,Defective,2299.25
22571,1533718,2025-08-11,Not as Described,1726.95
22572,1321175,2024-11-19,Changed Mind,1075.74
22573,651279,2023-10-22,Changed Mind,484.97
22574,102956,2023-08-14,Late Delivery,1538.88
22575,1122547,2025-05-27,Late Delivery,946.14
22576,1301557,2025-11-17,Late Delivery,120.58
22577,1233477,2024-07-26,Not as Described,442.06
22578,1957580,2023-03-07,Late Delivery,660.78
22579,332241,2023-08-07,Changed Mind,2499.91
22580,504935,2025-12-26,Wrong Item,1171.64
22581,199569,2025-04-05,Defective,1540.45
22582,38923,2024-12-29,Late Delivery,440.98
22583,2150300,2024-07-04,Changed Mind,1062.0
22584,1670307,2025-05-21,Defective,198.4
22585,1672629,2024-01-16,Changed Mind,951.19
22586,1492371,2023-10-18,Late Delivery,1216.4
22587,1876216,2025-10-02,Late Delivery,817.83
22588,950175,2023-12-31,Wrong Item,593.44
22589,2067126,2023-05-19,Changed Mind,1850.72
22590,418875,2023-06-14,Late Delivery,621.4
22591,2187546,2024-04-01,Not as Described,1698.75
22592,1945437,2025-10-18,Not as Described,3333.92
22593,1422991,2023-02-17,Defective,1547.65
22594,1829378,2024-01-03,Late Delivery,959.28
22595,2244597,2023-11-12,Defective,785.99
22596,877795,2023-12-14,Changed Mind,945.18
22597,226827,2025-11-20,Not as Described,1846.35
22598,1845943,2024-12-27,Changed Mind,212.79
22599,1046526,2023-09-30,Wrong Item,938.08
22600,320906,2024-12-11,Late Delivery,304.69
22601,2106435,2025-01-06,Changed Mind,85.43
22602,1327208,2024-11-23,Changed Mind,4067.25
22603,310955,2024-03-04,Defective,2477.36
22604,1505877,2025-10-07,Changed Mind,1479.4
22605,110367,2023-04-05,Wrong Item,763.64
22606,1114565,2025-09-23,Late Delivery,2392.25
22607,1148955,2023-02-18,Late Delivery,417.21
22608,1216580,2025-01-05,Wrong Item,677.95
22609,249041,2025-09-08,Defective,637.16
22610,106196,2025-12-21,Wrong Item,562.6
22611,604174,2025-08-06,Defective,2451.2
22612,350880,2024-04-20,Changed Mind,5432.95
22613,425001,2024-08-22,Wrong Item,484.87
22614,1452838,2025-08-08,Not as Described,1372.6
22615,1054361,2023-10-22,Not as Described,708.08
22616,1103641,2023-03-20,Wrong Item,2635.4
22617,455510,2025-01-01,Changed Mind,1138.78
22618,1807628,2025-11-26,Wrong Item,1335.46
22619,1888488,2025-10-28,Wrong Item,380.24
22620,2139496,2025-02-08,Not as Described,2693.2
22621,1611957,2025-12-08,Not as Described,2048.52
22622,2105273,2024-09-20,Not as Described,109.26
22623,1235387,2024-10-16,Changed Mind,722.51
22624,1310223,2024-01-12,Not as Described,407.34
22625,571470,2023-11-11,Changed Mind,816.85
22626,140885,2024-06-10,Changed Mind,847.7
22627,1825625,2023-08-25,Late Delivery,219.54
22628,65057,2023-12-23,Wrong Item,855.64
22629,608285,2023-08-22,Not as Described,3999.9
22630,719326,2023-02-11,Wrong Item,1361.35
22631,568820,2025-12-31,Changed Mind,826.24
22632,634566,2023-09-12,Not as Described,650.18
22633,146881,2023-04-05,Late Delivery,3804.11
22634,1558292,2023-07-11,Defective,270.45
22635,2196810,2024-01-20,Defective,2571.33
22636,1461743,2025-01-15,Wrong Item,962.36
22637,1172766,2024-11-12,Not as Described,695.84
22638,1936258,2024-05-23,Changed Mind,4542.3
22639,459660,2023-10-03,Not as Described,1070.58
22640,1010495,2025-11-20,Defective,531.68
22641,583138,2023-12-15,Changed Mind,1726.32
22642,2144172,2023-08-22,Not as Described,991.82
22643,887632,2025-01-08,Wrong Item,778.62
22644,1686683,2023-03-20,Changed Mind,1946.36
22645,1210620,2023-09-10,Changed Mind,994.2
22646,416714,2025-01-06,Changed Mind,36.03
22647,888261,2025-11-25,Late Delivery,858.73
22648,29585,2023-06-27,Changed Mind,501.35
22649,421245,2024-11-07,Wrong Item,2888.1
22650,1763171,2025-11-07,Wrong Item,2901.12
22651,390512,2023-03-19,Defective,707.85
22652,436887,2025-04-20,Late Delivery,4651.8
22653,1428145,2025-12-22,Defective,1763.4
22654,2079410,2023-10-12,Not as Described,249.92
22655,1803682,2025-05-10,Changed Mind,1126.5
22656,1488467,2025-11-03,Defective,1440.83
22657,214947,2025-01-03,Late Delivery,111.64
22658,1852752,2024-11-21,Late Delivery,216.32
22659,1225231,2025-12-31,Not as Described,1128.76
22660,1305637,2024-12-24,Changed Mind,783.29
22661,1587801,2024-10-23,Wrong Item,1229.18
22662,1404906,2025-01-03,Changed Mind,262.98
22663,84236,2025-03-02,Not as Described,3608.45
22664,858403,2024-12-28,Not as Described,1338.06
22665,238239,2023-01-30,Wrong Item,1611.52
22666,820064,2025-09-06,Wrong Item,2393.85
22667,2218967,2023-05-24,Late Delivery,692.82
22668,1878077,2025-08-15,Late Delivery,1866.84
22669,1610828,2025-12-17,Late Delivery,910.7
22670,836212,2023-07-21,Not as Described,1846.11
22671,1407007,2024-03-08,Wrong Item,1262.42
22672,1454486,2023-08-06,Wrong Item,3021.75
22673,1268627,2025-11-24,Not as Described,3464.92
22674,1486808,2023-09-26,Changed Mind,403.9
22675,688078,2024-02-02,Wrong Item,1649.86
22676,972432,2023-07-24,Defective,1047.3
22677,2081043,2025-03-09,Defective,624.58
22678,865371,2024-06-01,Not as Described,2018.7
22679,25966,2024-02-09,Late Delivery,2186.2
22680,283641,2024-03-03,Changed Mind,1986.96
22681,1147053,2024-02-07,Not as Described,2656.65
22682,894628,2024-12-15,Wrong Item,177.03
22683,2236017,2025-12-14,Late Delivery,182.96
22684,1231373,2025-11-06,Wrong Item,1969.26
22685,1479117,2025-04-13,Changed Mind,1701.56
22686,399621,2023-07-18,Wrong Item,1341.82
22687,2002301,2024-03-10,Wrong Item,2010.59
22688,512341,2025-12-29,Changed Mind,2185.08
22689,246615,2025-03-27,Defective,976.58
22690,351310,2024-02-12,Wrong Item,399.96
22691,2049277,2024-10-22,Changed Mind,227.82
22692,1164066,2024-11-15,Changed Mind,314.28
22693,694002,2024-10-28,Late Delivery,1709.32
22694,781696,2023-11-20,Late Delivery,1051.72
22695,1341997,2025-06-01,Defective,153.87
22696,1215998,2025-08-03,Defective,341.61
22697,364091,2023-02-10,Late Delivery,1605.88
22698,436521,2023-04-30,Changed Mind,518.24
22699,1112884,2023-11-05,Defective,300.52
22700,203044,2024-11-21,Late Delivery,666.75
22701,1422651,2023-11-29,Changed Mind,3146.65
22702,999585,2025-04-06,Defective,1153.22
22703,1928930,2023-12-07,Defective,240.45
22704,547947,2025-09-05,Not as Described,1212.74
22705,448329,2025-09-16,Late Delivery,1336.41
22706,71730,2024-08-17,Changed Mind,587.36
22707,1730948,2024-12-05,Not as Described,1570.56
22708,1372462,2025-11-18,Late Delivery,1865.96
22709,818173,2024-12-02,Late Delivery,399.8
22710,1020585,2025-12-31,Late Delivery,1092.12
22711,2195121,2025-05-05,Not as Described,2196.69
22712,1212586,2024-12-16,Late Delivery,2111.52
22713,1843228,2024-06-21,Not as Described,2763.96
22714,1856292,2024-01-27,Defective,810.61
22715,1092489,2023-02-08,Changed Mind,225.5
22716,869277,2023-02-28,Changed Mind,1339.2
22717,1348800,2025-07-02,Defective,943.0
22718,1623839,2025-07-20,Changed Mind,121.54
22719,1644655,2023-06-23,Defective,1099.05
22720,1091529,2023-05-18,Wrong Item,2235.04
22721,750913,2024-09-24,Defective,578.56
22722,1624220,2024-12-28,Changed Mind,219.49
22723,1271667,2023-06-07,Changed Mind,670.98
22724,558062,2023-03-13,Wrong Item,1037.45
22725,1325429,2023-05-09,Late Delivery,127.08
22726,1574063,2023-12-23,Wrong Item,191.0
22727,1563219,2024-05-01,Wrong Item,2767.95
22728,1056903,2023-09-15,Defective,1992.45
22729,1730529,2023-03-07,Not as Described,2058.76
22730,1627417,2024-12-14,Wrong Item,544.34
22731,48828,2025-07-30,Late Delivery,1255.08
22732,1660444,2024-12-04,Changed Mind,72.9
22733,1908397,2024-07-02,Wrong Item,415.92
22734,368060,2024-01-30,Defective,634.87
22735,799707,2025-12-10,Changed Mind,435.84
22736,1527213,2024-12-10,Late Delivery,1061.98
22737,1509846,2023-09-09,Not as Described,766.8
22738,156394,2024-05-30,Not as Described,987.24
22739,2092340,2024-12-15,Late Delivery,713.44
22740,98449,2025-05-26,Not as Described,2010.24
22741,2130499,2024-12-31,Wrong Item,793.26
22742,1147361,2025-05-15,Not as Described,1949.59
22743,1527234,2025-06-18,Not as Described,218.36
22744,2171368,2025-08-26,Defective,2635.8
22745,967630,2023-08-14,Wrong Item,923.52
22746,145136,2024-02-22,Wrong Item,973.98
22747,1500143,2024-12-10,Defective,2251.51
22748,1331770,2023-07-28,Wrong Item,282.73
22749,2064261,2025-07-28,Wrong Item,1307.86
22750,1136020,2024-11-23,Defective,954.94
22751,194990,2025-12-11,Defective,674.96
22752,1860649,2024-11-16,Changed Mind,2337.23
22753,286108,2023-02-06,Not as Described,1525.8
22754,1601581,2023-12-26,Defective,552.1
22755,1898193,2023-08-14,Not as Described,252.28
22756,1300246,2023-06-01,Defective,545.06
22757,84062,2024-03-06,Defective,3598.5
22758,936315,2025-01-03,Wrong Item,336.56
22759,606724,2023-05-18,Not as Described,905.64
22760,1677090,2023-07-28,Not as Described,2932.21
22761,1610428,2023-12-07,Wrong Item,616.59
22762,1875565,2023-11-25,Changed Mind,1940.4
22763,1523378,2023-09-17,Wrong Item,200.08
22764,2216917,2023-01-29,Late Delivery,2889.24
22765,338128,2025-12-22,Defective,521.76
22766,1563147,2023-12-15,Wrong Item,2231.76
22767,1017423,2025-11-04,Defective,1276.89
22768,318439,2025-12-10,Defective,2881.81
22769,1943829,2023-03-08,Late Delivery,1252.78
22770,412501,2025-09-12,Late Delivery,1796.88
22771,628334,2023-09-03,Wrong Item,1379.72
22772,1857908,2023-07-28,Defective,643.18
22773,594174,2024-11-23,Changed Mind,2870.31
22774,1916135,2024-08-01,Late Delivery,225.94
22775,1796263,2023-12-25,Late Delivery,3394.52
22776,2097470,2024-01-06,Defective,72.7
22777,477424,2025-12-17,Not as Described,891.05
22778,1632681,2023-04-13,Late Delivery,337.52
22779,292606,2024-02-25,Not as Described,496.25
22780,1692198,2025-03-27,Defective,2354.16
22781,1275248,2023-12-22,Not as Described,3809.0
22782,351679,2023-12-31,Wrong Item,602.4
22783,1173715,2025-04-01,Not as Described,487.9
22784,37454,2023-12-15,Defective,510.48
22785,701769,2025-12-31,Wrong Item,2880.36
22786,964122,2024-08-29,Defective,2123.34
22787,1066350,2023-12-16,Not as Described,2379.56
22788,1620455,2024-11-22,Not as Described,1376.89
22789,576595,2023-01-14,Wrong Item,539.45
22790,1917827,2024-06-18,Defective,719.28
22791,1057870,2024-01-14,Wrong Item,727.69
22792,867895,2024-09-18,Defective,1254.3
22793,32948,2023-07-16,Defective,177.88
22794,2020015,2025-06-09,Not as Described,567.15
22795,2155254,2023-12-05,Changed Mind,1192.0
22796,1475310,2025-11-02,Wrong Item,2787.68
22797,556225,2024-07-07,Wrong Item,961.81
22798,387404,2023-08-12,Changed Mind,1429.47
22799,1244170,2024-12-25,Defective,558.4
22800,104046,2023-01-31,Wrong Item,2214.95
22801,197687,2025-07-20,Not as Described,1240.98
22802,857462,2024-01-06,Not as Described,2614.4
